#mu,eb,a_crit
0.500,0.52,0.157
0.550,0.09,0.315
0.580,0.72,0.077
0.630,0.78,0.055
0.520,0.48,0.173
0.560,0.28,0.250
0.530,0.70,0.089
0.710,0.39,0.173
0.510,0.25,0.269
0.690,0.00,0.325
0.620,0.57,0.126
0.570,0.52,0.149
0.700,0.16,0.259
0.720,0.59,0.104
0.600,0.10,0.300
0.610,0.34,0.216
0.660,0.42,0.172
0.650,0.19,0.265
0.500,0.53,0.158
0.730,0.67,0.079
0.520,0.49,0.168
0.710,0.40,0.164
0.580,0.73,0.074
0.670,0.64,0.100
0.550,0.10,0.314
0.620,0.58,0.121
0.560,0.29,0.244
0.720,0.60,0.100
0.630,0.79,0.052
0.510,0.26,0.270
0.570,0.53,0.145
0.700,0.17,0.261
0.530,0.71,0.084
0.690,0.01,0.323
0.660,0.43,0.170
0.610,0.35,0.206
0.650,0.20,0.261
0.500,0.54,0.153
0.600,0.11,0.299
0.710,0.41,0.163
0.670,0.65,0.091
0.730,0.68,0.075
0.520,0.50,0.163
0.720,0.61,0.096
0.580,0.74,0.072
0.550,0.11,0.313
0.570,0.54,0.142
0.620,0.59,0.117
0.630,0.80,0.049
0.560,0.30,0.235
0.690,0.02,0.321
0.510,0.27,0.267
0.700,0.18,0.254
0.660,0.44,0.165
0.500,0.55,0.149
0.520,0.51,0.159
0.530,0.72,0.082
0.610,0.36,0.204
0.710,0.42,0.161
0.650,0.21,0.247
0.600,0.12,0.298
0.670,0.66,0.088
0.570,0.55,0.140
0.720,0.62,0.096
0.690,0.03,0.319
0.730,0.69,0.073
0.580,0.75,0.068
0.560,0.31,0.232
0.660,0.45,0.159
0.550,0.12,0.312
0.510,0.28,0.262
0.640,0.00,0.343
0.700,0.19,0.251
0.620,0.60,0.114
0.520,0.52,0.157
0.710,0.43,0.160
0.610,0.37,0.199
0.650,0.22,0.244
0.500,0.56,0.142
0.600,0.13,0.296
0.570,0.56,0.134
0.530,0.73,0.078
0.670,0.67,0.085
0.690,0.04,0.308
0.660,0.46,0.158
0.720,0.63,0.095
0.510,0.29,0.253
0.580,0.76,0.064
0.730,0.70,0.071
0.620,0.61,0.111
0.550,0.13,0.310
0.560,0.32,0.231
0.640,0.01,0.341
0.570,0.57,0.132
0.520,0.53,0.154
0.710,0.44,0.151
0.600,0.14,0.295
0.700,0.20,0.244
0.610,0.38,0.198
0.650,0.23,0.243
0.500,0.57,0.140
0.660,0.47,0.157
0.620,0.62,0.107
0.530,0.74,0.075
0.510,0.30,0.243
0.690,0.05,0.313
0.670,0.68,0.083
0.720,0.64,0.094
0.580,0.77,0.061
0.730,0.71,0.068
0.570,0.58,0.127
0.560,0.33,0.229
0.710,0.45,0.150
0.550,0.14,0.307
0.520,0.54,0.148
0.660,0.48,0.154
0.640,0.02,0.336
0.700,0.21,0.231
0.600,0.15,0.292
0.500,0.58,0.136
0.650,0.24,0.242
0.610,0.39,0.194
0.530,0.75,0.071
0.570,0.59,0.126
0.510,0.31,0.242
0.710,0.46,0.149
0.670,0.69,0.078
0.690,0.06,0.290
0.620,0.63,0.106
0.560,0.34,0.223
0.720,0.65,0.086
0.520,0.55,0.147
0.730,0.72,0.065
0.700,0.22,0.230
0.580,0.78,0.058
0.550,0.15,0.305
0.660,0.49,0.147
0.600,0.16,0.293
0.650,0.25,0.239
0.500,0.59,0.134
0.640,0.03,0.336
0.570,0.60,0.121
0.710,0.47,0.146
0.610,0.40,0.190
0.690,0.07,0.289
0.530,0.76,0.068
0.510,0.32,0.241
0.670,0.70,0.076
0.720,0.66,0.083
0.520,0.56,0.140
0.560,0.35,0.223
0.650,0.26,0.239
0.730,0.73,0.062
0.550,0.16,0.307
0.700,0.23,0.229
0.710,0.48,0.140
0.600,0.17,0.286
0.500,0.60,0.129
0.620,0.64,0.106
0.660,0.50,0.145
0.690,0.08,0.275
0.610,0.41,0.182
0.640,0.04,0.331
0.510,0.33,0.239
0.570,0.61,0.117
0.580,0.79,0.055
0.530,0.77,0.065
0.520,0.57,0.138
0.720,0.67,0.079
0.650,0.27,0.233
0.700,0.24,0.228
0.670,0.71,0.073
0.560,0.36,0.213
0.730,0.74,0.059
0.550,0.17,0.305
0.600,0.18,0.284
0.710,0.49,0.139
0.500,0.61,0.123
0.690,0.09,0.274
0.660,0.51,0.139
0.620,0.65,0.098
0.510,0.34,0.237
0.640,0.05,0.325
0.570,0.62,0.112
0.580,0.80,0.052
0.520,0.58,0.133
0.700,0.25,0.227
0.530,0.78,0.061
0.650,0.28,0.230
0.610,0.42,0.181
0.560,0.37,0.208
0.720,0.68,0.078
0.550,0.18,0.296
0.730,0.75,0.057
0.660,0.52,0.137
0.710,0.50,0.136
0.510,0.35,0.228
0.690,0.10,0.273
0.670,0.72,0.071
0.500,0.62,0.122
0.600,0.19,0.279
0.640,0.06,0.305
0.570,0.63,0.112
0.590,0.00,0.360
0.610,0.43,0.180
0.520,0.59,0.132
0.700,0.26,0.225
0.650,0.29,0.225
0.530,0.79,0.058
0.620,0.66,0.095
0.560,0.38,0.207
0.720,0.69,0.074
0.660,0.53,0.131
0.710,0.51,0.131
0.550,0.19,0.295
0.730,0.76,0.054
0.690,0.11,0.272
0.510,0.36,0.221
0.610,0.44,0.174
0.640,0.07,0.293
0.600,0.20,0.269
0.560,0.39,0.205
0.500,0.63,0.118
0.570,0.64,0.111
0.590,0.01,0.358
0.520,0.60,0.126
0.670,0.73,0.066
0.710,0.52,0.130
0.550,0.20,0.286
0.530,0.80,0.054
0.650,0.30,0.214
0.660,0.54,0.130
0.620,0.67,0.090
0.700,0.27,0.222
0.690,0.12,0.271
0.720,0.70,0.070
0.730,0.77,0.051
0.510,0.37,0.217
0.610,0.45,0.168
0.600,0.21,0.268
0.640,0.08,0.291
0.560,0.40,0.197
0.520,0.61,0.123
0.590,0.02,0.355
0.570,0.65,0.102
0.660,0.55,0.126
0.710,0.53,0.123
0.650,0.31,0.213
0.670,0.74,0.065
0.700,0.28,0.217
0.550,0.21,0.277
0.500,0.64,0.118
0.540,0.00,0.376
0.620,0.68,0.087
0.720,0.71,0.068
0.610,0.46,0.166
0.690,0.13,0.270
0.730,0.78,0.048
0.600,0.22,0.256
0.660,0.56,0.123
0.650,0.32,0.212
0.710,0.54,0.121
0.510,0.38,0.217
0.520,0.62,0.120
0.640,0.09,0.290
0.590,0.03,0.347
0.560,0.41,0.192
0.700,0.29,0.203
0.540,0.01,0.373
0.670,0.75,0.061
0.550,0.22,0.267
0.610,0.47,0.165
0.720,0.72,0.066
0.710,0.55,0.117
0.730,0.79,0.046
0.660,0.57,0.121
0.620,0.69,0.084
0.690,0.14,0.269
0.650,0.33,0.211
0.500,0.65,0.109
0.600,0.23,0.254
0.640,0.10,0.288
0.510,0.39,0.212
0.590,0.04,0.352
0.700,0.30,0.203
0.560,0.42,0.189
0.720,0.73,0.063
0.710,0.56,0.116
0.520,0.63,0.116
0.670,0.76,0.058
0.610,0.48,0.155
0.570,0.67,0.096
0.540,0.02,0.373
0.730,0.80,0.043
0.550,0.23,0.266
0.660,0.58,0.116
0.650,0.34,0.208
0.690,0.15,0.267
0.600,0.24,0.254
0.510,0.40,0.212
0.620,0.70,0.080
0.640,0.11,0.287
0.710,0.57,0.111
0.590,0.05,0.341
0.560,0.43,0.187
0.700,0.31,0.202
0.500,0.66,0.106
0.720,0.74,0.060
0.610,0.49,0.155
0.670,0.77,0.055
0.740,0.00,0.306
0.660,0.59,0.112
0.520,0.64,0.116
0.560,0.44,0.180
0.540,0.03,0.371
0.650,0.35,0.204
0.570,0.68,0.093
0.550,0.24,0.265
0.640,0.12,0.286
0.690,0.16,0.266
0.600,0.25,0.253
0.710,0.58,0.109
0.510,0.41,0.201
0.700,0.32,0.201
0.720,0.75,0.058
0.620,0.71,0.078
0.660,0.60,0.109
0.590,0.06,0.328
0.500,0.67,0.102
0.740,0.01,0.304
0.610,0.50,0.149
0.540,0.04,0.368
0.710,0.59,0.106
0.560,0.45,0.181
0.670,0.78,0.053
0.570,0.69,0.088
0.650,0.36,0.192
0.690,0.17,0.260
0.520,0.65,0.107
0.600,0.26,0.252
0.640,0.13,0.285
0.660,0.61,0.106
0.510,0.42,0.197
0.700,0.33,0.198
0.620,0.72,0.074
0.720,0.76,0.055
0.550,0.25,0.263
0.610,0.51,0.146
0.740,0.02,0.300
0.590,0.07,0.321
0.560,0.46,0.175
0.540,0.05,0.365
0.710,0.60,0.101
0.670,0.79,0.050
0.690,0.18,0.257
0.500,0.68,0.099
0.650,0.37,0.191
0.660,0.62,0.102
0.570,0.70,0.084
0.700,0.34,0.191
0.640,0.14,0.284
0.600,0.27,0.244
0.520,0.66,0.104
0.510,0.43,0.195
0.620,0.73,0.071
0.740,0.03,0.300
0.720,0.77,0.053
0.710,0.61,0.098
0.550,0.26,0.261
0.610,0.52,0.144
0.560,0.47,0.172
0.590,0.08,0.312
0.650,0.38,0.189
0.670,0.80,0.047
0.700,0.35,0.189
0.540,0.06,0.351
0.690,0.19,0.255
0.500,0.69,0.095
0.660,0.63,0.102
0.600,0.28,0.243
0.570,0.71,0.082
0.640,0.15,0.283
0.510,0.44,0.194
0.710,0.62,0.097
0.740,0.04,0.292
0.720,0.78,0.050
0.620,0.74,0.068
0.610,0.53,0.142
0.520,0.67,0.100
0.550,0.27,0.261
0.750,0.02,0.298
0.560,0.48,0.169
0.590,0.09,0.304
0.680,0.00,0.329
0.690,0.20,0.250
0.650,0.39,0.189
0.540,0.07,0.345
0.600,0.29,0.237
0.700,0.36,0.182
0.510,0.45,0.184
0.720,0.79,0.046
0.660,0.64,0.101
0.710,0.63,0.096
0.570,0.72,0.078
0.640,0.16,0.282
0.740,0.05,0.282
0.610,0.54,0.137
0.560,0.49,0.161
0.750,0.03,0.296
0.620,0.75,0.064
0.520,0.68,0.097
0.650,0.40,0.183
0.590,0.10,0.303
0.690,0.21,0.234
0.550,0.28,0.255
0.680,0.01,0.327
0.700,0.37,0.180
0.600,0.30,0.225
0.540,0.08,0.334
0.510,0.46,0.181
0.720,0.80,0.044
0.740,0.06,0.274
0.640,0.17,0.274
0.610,0.55,0.134
0.660,0.65,0.092
0.690,0.22,0.233
0.570,0.73,0.075
0.750,0.04,0.288
0.590,0.11,0.302
0.560,0.50,0.160
0.650,0.41,0.175
0.710,0.64,0.096
0.700,0.38,0.177
0.680,0.02,0.325
0.620,0.76,0.062
0.550,0.29,0.253
0.510,0.47,0.177
0.520,0.69,0.094
0.730,0.00,0.310
0.600,0.31,0.224
0.740,0.07,0.260
0.540,0.09,0.318
0.690,0.23,0.232
0.640,0.18,0.272
0.590,0.12,0.300
0.750,0.05,0.279
0.560,0.51,0.157
0.510,0.48,0.173
0.660,0.66,0.089
0.700,0.39,0.176
0.710,0.65,0.087
0.610,0.56,0.129
0.570,0.74,0.071
0.650,0.42,0.174
0.550,0.30,0.235
0.600,0.32,0.223
0.520,0.70,0.089
0.680,0.03,0.321
0.620,0.77,0.058
0.740,0.08,0.259
0.730,0.01,0.308
0.690,0.24,0.230
0.540,0.10,0.317
0.640,0.19,0.268
0.750,0.06,0.270
0.590,0.13,0.299
0.700,0.40,0.168
0.560,0.52,0.151
0.510,0.49,0.169
0.610,0.57,0.127
0.710,0.66,0.083
0.650,0.43,0.172
0.730,0.02,0.306
0.660,0.67,0.086
0.550,0.31,0.234
0.600,0.33,0.220
0.680,0.04,0.313
0.640,0.20,0.259
0.570,0.75,0.069
0.740,0.09,0.258
0.750,0.07,0.257
0.690,0.25,0.230
0.520,0.71,0.086
0.590,0.14,0.298
0.700,0.41,0.165
0.620,0.78,0.056
0.540,0.11,0.316
0.610,0.58,0.123
0.560,0.53,0.149
0.510,0.50,0.164
0.650,0.44,0.168
0.710,0.67,0.081
0.740,0.10,0.257
0.730,0.03,0.303
0.680,0.05,0.308
0.600,0.34,0.218
0.550,0.32,0.233
0.660,0.68,0.083
0.640,0.21,0.264
0.750,0.08,0.256
0.700,0.42,0.164
0.690,0.26,0.229
0.610,0.59,0.119
0.590,0.15,0.297
0.570,0.76,0.065
0.510,0.51,0.162
0.600,0.35,0.214
0.560,0.54,0.143
0.540,0.12,0.315
0.620,0.79,0.052
0.650,0.45,0.161
0.740,0.11,0.256
0.730,0.04,0.295
0.710,0.68,0.079
0.520,0.72,0.083
0.680,0.06,0.298
0.550,0.33,0.231
0.660,0.69,0.079
0.640,0.22,0.246
0.690,0.27,0.222
0.750,0.09,0.255
0.700,0.43,0.161
0.590,0.16,0.295
0.610,0.60,0.116
0.600,0.36,0.202
0.570,0.77,0.062
0.540,0.13,0.313
0.510,0.52,0.157
0.740,0.12,0.255
0.560,0.55,0.141
0.620,0.80,0.050
0.730,0.05,0.290
0.650,0.46,0.160
0.710,0.69,0.075
0.690,0.28,0.215
0.550,0.34,0.230
0.680,0.07,0.279
0.700,0.44,0.154
0.750,0.10,0.254
0.590,0.17,0.290
0.520,0.73,0.079
0.600,0.37,0.201
0.610,0.61,0.112
0.640,0.23,0.245
0.660,0.70,0.077
0.740,0.13,0.253
0.510,0.53,0.155
0.650,0.47,0.158
0.570,0.78,0.058
0.540,0.14,0.311
0.560,0.56,0.135
0.730,0.06,0.274
0.630,0.00,0.347
0.690,0.29,0.211
0.710,0.70,0.071
0.700,0.45,0.152
0.550,0.35,0.219
0.680,0.08,0.278
0.600,0.38,0.199
0.750,0.11,0.252
0.590,0.18,0.289
0.740,0.14,0.252
0.520,0.74,0.076
0.640,0.24,0.244
0.660,0.71,0.073
0.510,0.54,0.149
0.540,0.15,0.309
0.650,0.48,0.150
0.730,0.07,0.263
0.610,0.62,0.108
0.560,0.57,0.131
0.700,0.46,0.151
0.710,0.71,0.069
0.550,0.36,0.211
0.690,0.30,0.205
0.630,0.01,0.344
0.570,0.79,0.056
0.680,0.09,0.277
0.600,0.39,0.198
0.750,0.12,0.251
0.740,0.15,0.250
0.640,0.25,0.242
0.510,0.55,0.148
0.590,0.19,0.288
0.650,0.49,0.148
0.520,0.75,0.071
0.660,0.72,0.070
0.700,0.47,0.146
0.730,0.08,0.263
0.540,0.16,0.303
0.560,0.58,0.129
0.570,0.80,0.052
0.690,0.31,0.204
0.630,0.02,0.341
0.550,0.37,0.210
0.710,0.72,0.066
0.600,0.40,0.192
0.610,0.63,0.107
0.510,0.56,0.141
0.750,0.13,0.250
0.640,0.26,0.242
0.740,0.16,0.249
0.650,0.50,0.147
0.590,0.20,0.282
0.700,0.48,0.142
0.680,0.10,0.277
0.560,0.59,0.126
0.730,0.09,0.262
0.520,0.76,0.069
0.540,0.17,0.303
0.690,0.32,0.203
0.600,0.41,0.184
0.660,0.73,0.067
0.550,0.38,0.209
0.630,0.03,0.338
0.650,0.51,0.140
0.710,0.73,0.064
0.580,0.00,0.363
0.680,0.11,0.276
0.510,0.57,0.140
0.750,0.14,0.249
0.740,0.17,0.241
0.700,0.49,0.141
0.610,0.64,0.106
0.590,0.21,0.274
0.640,0.27,0.237
0.560,0.60,0.122
0.730,0.10,0.260
0.690,0.33,0.200
0.520,0.77,0.065
0.540,0.18,0.300
0.660,0.74,0.064
0.710,0.74,0.061
0.600,0.42,0.183
0.550,0.39,0.205
0.650,0.52,0.139
0.630,0.04,0.339
0.580,0.01,0.360
0.700,0.50,0.138
0.510,0.58,0.134
0.740,0.18,0.238
0.680,0.12,0.274
0.750,0.15,0.248
0.610,0.65,0.099
0.640,0.28,0.237
0.730,0.11,0.259
0.560,0.61,0.118
0.590,0.22,0.258
0.690,0.34,0.192
0.600,0.43,0.182
0.540,0.19,0.300
0.710,0.75,0.058
0.660,0.75,0.062
0.630,0.05,0.331
0.650,0.53,0.136
0.700,0.51,0.132
0.520,0.78,0.061
0.510,0.59,0.130
0.550,0.40,0.200
0.680,0.13,0.273
0.740,0.19,0.240
0.750,0.16,0.241
0.580,0.02,0.360
0.730,0.12,0.258
0.640,0.29,0.224
0.610,0.66,0.094
0.560,0.62,0.113
0.590,0.23,0.257
0.690,0.35,0.193
0.700,0.52,0.131
0.600,0.44,0.174
0.540,0.20,0.291
0.630,0.06,0.313
0.710,0.76,0.055
0.510,0.60,0.127
0.650,0.54,0.131
0.660,0.76,0.059
0.580,0.03,0.357
0.550,0.41,0.195
0.740,0.20,0.225
0.730,0.13,0.257
0.750,0.17,0.241
0.520,0.79,0.059
0.680,0.14,0.272
0.640,0.30,0.216
0.700,0.53,0.125
0.600,0.45,0.171
0.590,0.24,0.255
0.690,0.36,0.184
0.610,0.67,0.091
0.540,0.21,0.285
0.560,0.63,0.112
0.650,0.55,0.127
0.510,0.61,0.122
0.710,0.77,0.053
0.630,0.07,0.307
0.740,0.21,0.219
0.660,0.77,0.056
0.750,0.18,0.239
0.580,0.04,0.347
0.730,0.14,0.256
0.680,0.15,0.268
0.550,0.42,0.191
0.700,0.54,0.124
0.640,0.31,0.215
0.690,0.37,0.183
0.600,0.46,0.168
0.520,0.80,0.055
0.590,0.25,0.254
0.540,0.22,0.284
0.510,0.62,0.118
0.650,0.56,0.124
0.610,0.68,0.088
0.550,0.43,0.189
0.560,0.64,0.112
0.710,0.78,0.050
0.740,0.22,0.219
0.730,0.15,0.253
0.660,0.78,0.054
0.640,0.32,0.214
0.750,0.19,0.230
0.700,0.55,0.118
0.630,0.08,0.294
0.600,0.47,0.164
0.580,0.05,0.343
0.680,0.16,0.269
0.690,0.38,0.182
0.590,0.26,0.252
0.530,0.00,0.380
0.650,0.57,0.119
0.540,0.23,0.268
0.560,0.65,0.104
0.730,0.16,0.251
0.600,0.48,0.165
0.740,0.23,0.218
0.550,0.44,0.180
0.640,0.33,0.212
0.750,0.20,0.228
0.610,0.69,0.085
0.710,0.79,0.047
0.510,0.63,0.117
0.700,0.56,0.117
0.680,0.17,0.265
0.630,0.09,0.293
0.690,0.39,0.179
0.530,0.01,0.377
0.590,0.27,0.249
0.580,0.06,0.341
0.650,0.58,0.118
0.660,0.79,0.050
0.730,0.17,0.247
0.540,0.24,0.267
0.600,0.49,0.156
0.740,0.24,0.217
0.560,0.66,0.100
0.550,0.45,0.180
0.750,0.21,0.216
0.640,0.34,0.211
0.700,0.57,0.112
0.710,0.80,0.045
0.610,0.70,0.081
0.680,0.18,0.264
0.630,0.10,0.291
0.660,0.80,0.047
0.690,0.40,0.173
0.650,0.59,0.113
0.510,0.64,0.116
0.600,0.50,0.155
0.730,0.18,0.247
0.530,0.02,0.376
0.580,0.07,0.332
0.590,0.28,0.248
0.740,0.25,0.215
0.540,0.25,0.267
0.750,0.22,0.216
0.700,0.58,0.111
0.640,0.35,0.201
0.720,0.00,0.314
0.690,0.41,0.167
0.550,0.46,0.176
0.560,0.67,0.096
0.680,0.19,0.257
0.650,0.60,0.112
0.730,0.19,0.242
0.700,0.59,0.107
0.630,0.11,0.290
0.750,0.23,0.215
0.610,0.71,0.078
0.600,0.51,0.150
0.670,0.00,0.333
0.530,0.03,0.367
0.510,0.65,0.108
0.690,0.42,0.166
0.590,0.29,0.234
0.740,0.26,0.213
0.580,0.08,0.311
0.540,0.26,0.264
0.640,0.36,0.197
0.720,0.01,0.312
0.730,0.20,0.227
0.680,0.20,0.249
0.550,0.47,0.173
0.700,0.60,0.103
0.650,0.61,0.108
0.750,0.24,0.214
0.630,0.12,0.289
0.600,0.52,0.146
0.560,0.68,0.092
0.670,0.01,0.331
0.590,0.30,0.227
0.690,0.43,0.163
0.530,0.04,0.362
0.700,0.61,0.101
0.580,0.09,0.307
0.740,0.27,0.206
0.730,0.21,0.222
0.610,0.72,0.075
0.540,0.27,0.265
0.720,0.02,0.310
0.510,0.66,0.104
0.640,0.37,0.193
0.750,0.25,0.212
0.630,0.13,0.288
0.550,0.48,0.169
0.680,0.21,0.237
0.600,0.53,0.145
0.650,0.62,0.104
0.590,0.31,0.225
0.670,0.02,0.329
0.700,0.62,0.098
0.560,0.69,0.089
0.530,0.05,0.366
0.690,0.44,0.155
0.740,0.28,0.204
0.580,0.10,0.306
0.730,0.22,0.222
0.540,0.28,0.256
0.720,0.03,0.308
0.750,0.26,0.211
0.610,0.73,0.072
0.680,0.22,0.236
0.640,0.38,0.192
0.600,0.54,0.138
0.550,0.49,0.164
0.630,0.14,0.286
0.590,0.32,0.224
0.510,0.67,0.101
0.730,0.23,0.221
0.650,0.63,0.103
0.670,0.03,0.325
0.700,0.63,0.098
0.690,0.45,0.154
0.580,0.11,0.304
0.740,0.29,0.193
0.530,0.06,0.353
0.750,0.27,0.206
0.540,0.29,0.252
0.600,0.55,0.136
0.560,0.70,0.086
0.720,0.04,0.306
0.640,0.39,0.190
0.680,0.23,0.234
0.610,0.74,0.069
0.630,0.15,0.285
0.590,0.33,0.221
0.550,0.50,0.162
0.730,0.24,0.220
0.600,0.56,0.131
0.690,0.46,0.153
0.510,0.68,0.097
0.740,0.30,0.192
0.700,0.64,0.097
0.650,0.64,0.103
0.750,0.28,0.200
0.670,0.04,0.322
0.530,0.07,0.353
0.580,0.12,0.303
0.540,0.30,0.240
0.680,0.24,0.233
0.720,0.05,0.296
0.640,0.40,0.183
0.740,0.31,0.191
0.590,0.34,0.223
0.630,0.16,0.284
0.600,0.57,0.130
0.690,0.47,0.150
0.730,0.25,0.218
0.550,0.51,0.157
0.610,0.75,0.065
0.560,0.71,0.082
0.510,0.69,0.095
0.670,0.05,0.311
0.700,0.65,0.088
0.680,0.25,0.232
0.750,0.29,0.190
0.530,0.08,0.335
0.640,0.41,0.176
0.650,0.65,0.093
0.580,0.13,0.301
0.540,0.31,0.236
0.720,0.06,0.284
0.740,0.32,0.190
0.600,0.58,0.124
0.730,0.26,0.214
0.590,0.35,0.210
0.630,0.17,0.279
0.690,0.48,0.143
0.670,0.06,0.296
0.550,0.52,0.152
0.700,0.66,0.085
0.610,0.76,0.062
0.560,0.72,0.079
0.510,0.70,0.090
0.540,0.32,0.234
0.680,0.26,0.231
0.640,0.42,0.176
0.750,0.30,0.189
0.580,0.14,0.300
0.600,0.59,0.119
0.740,0.33,0.186
0.730,0.27,0.214
0.720,0.07,0.269
0.690,0.49,0.143
0.530,0.09,0.336
0.650,0.66,0.090
0.590,0.36,0.209
0.630,0.18,0.281
0.550,0.53,0.148
0.670,0.07,0.287
0.640,0.43,0.173
0.700,0.67,0.082
0.750,0.31,0.189
0.680,0.27,0.226
0.540,0.33,0.233
0.610,0.77,0.059
0.510,0.71,0.087
0.730,0.28,0.207
0.740,0.34,0.183
0.580,0.15,0.299
0.600,0.60,0.118
0.560,0.73,0.076
0.690,0.50,0.140
0.670,0.08,0.281
0.720,0.08,0.266
0.630,0.19,0.275
0.750,0.32,0.188
0.650,0.67,0.087
0.640,0.44,0.169
0.550,0.54,0.145
0.590,0.37,0.203
0.680,0.28,0.223
0.530,0.10,0.320
0.540,0.34,0.230
0.700,0.68,0.078
0.740,0.35,0.173
0.730,0.29,0.196
0.610,0.78,0.056
0.600,0.61,0.113
0.560,0.74,0.072
0.690,0.51,0.134
0.580,0.16,0.298
0.720,0.09,0.265
0.670,0.09,0.281
0.750,0.33,0.182
0.630,0.20,0.267
0.680,0.29,0.216
0.550,0.55,0.143
0.590,0.38,0.202
0.730,0.30,0.195
0.650,0.68,0.085
0.640,0.45,0.163
0.740,0.36,0.172
0.540,0.35,0.221
0.720,0.10,0.264
0.530,0.11,0.319
0.600,0.62,0.109
0.690,0.52,0.132
0.750,0.34,0.178
0.700,0.69,0.076
0.510,0.73,0.080
0.580,0.17,0.296
0.610,0.79,0.054
0.680,0.30,0.207
0.670,0.10,0.280
0.550,0.56,0.140
0.630,0.21,0.263
0.560,0.75,0.069
0.730,0.31,0.194
0.740,0.37,0.172
0.640,0.46,0.161
0.540,0.36,0.218
0.650,0.69,0.082
0.720,0.11,0.263
0.590,0.39,0.201
0.690,0.53,0.127
0.750,0.35,0.171
0.530,0.12,0.317
0.730,0.32,0.193
0.580,0.18,0.287
0.600,0.63,0.108
0.610,0.80,0.050
0.700,0.70,0.073
0.740,0.38,0.170
0.680,0.31,0.206
0.670,0.11,0.279
0.550,0.57,0.135
0.510,0.74,0.076
0.560,0.76,0.066
0.640,0.47,0.160
0.720,0.12,0.261
0.650,0.70,0.078
0.690,0.54,0.126
0.540,0.37,0.212
0.630,0.22,0.248
0.750,0.36,0.170
0.590,0.40,0.189
0.530,0.13,0.315
0.580,0.19,0.293
0.740,0.39,0.168
0.600,0.64,0.108
0.550,0.58,0.130
0.730,0.33,0.190
0.700,0.71,0.070
0.620,0.00,0.350
0.680,0.32,0.204
0.670,0.12,0.278
0.720,0.13,0.260
0.640,0.48,0.151
0.560,0.77,0.063
0.750,0.37,0.168
0.630,0.23,0.247
0.540,0.38,0.211
0.690,0.55,0.120
0.510,0.75,0.073
0.650,0.71,0.074
0.740,0.40,0.158
0.590,0.41,0.192
0.580,0.20,0.279
0.530,0.14,0.315
0.620,0.01,0.348
0.730,0.34,0.184
0.720,0.14,0.259
0.680,0.33,0.205
0.600,0.65,0.099
0.550,0.59,0.125
0.670,0.13,0.276
0.700,0.72,0.068
0.640,0.49,0.151
0.750,0.38,0.168
0.560,0.78,0.059
0.690,0.56,0.119
0.740,0.41,0.157
0.540,0.39,0.207
0.630,0.24,0.247
0.590,0.42,0.185
0.650,0.72,0.072
0.730,0.35,0.176
0.720,0.15,0.258
0.580,0.21,0.269
0.530,0.15,0.311
0.680,0.34,0.201
0.620,0.02,0.346
0.670,0.14,0.275
0.640,0.50,0.149
0.550,0.60,0.123
0.690,0.57,0.114
0.600,0.66,0.097
0.700,0.73,0.064
0.750,0.39,0.165
0.540,0.40,0.199
0.740,0.42,0.155
0.730,0.36,0.175
0.580,0.22,0.266
0.590,0.43,0.179
0.630,0.25,0.245
0.720,0.16,0.254
0.560,0.79,0.056
0.750,0.40,0.155
0.650,0.73,0.068
0.680,0.35,0.197
0.530,0.16,0.309
0.640,0.51,0.142
0.550,0.61,0.118
0.620,0.03,0.342
0.670,0.15,0.273
0.690,0.58,0.113
0.700,0.74,0.061
0.540,0.41,0.200
0.600,0.67,0.092
0.740,0.43,0.149
0.730,0.37,0.174
0.590,0.44,0.175
0.720,0.17,0.252
0.630,0.26,0.240
0.750,0.41,0.155
0.550,0.62,0.115
0.580,0.23,0.259
0.680,0.36,0.186
0.690,0.59,0.108
0.530,0.17,0.303
0.560,0.80,0.053
0.640,0.52,0.140
0.650,0.74,0.065
0.740,0.44,0.145
0.620,0.04,0.335
0.540,0.42,0.193
0.720,0.18,0.246
0.700,0.75,0.058
0.510,0.79,0.059
0.670,0.16,0.270
0.750,0.42,0.154
0.550,0.63,0.113
0.690,0.60,0.104
0.730,0.38,0.172
0.630,0.27,0.241
0.600,0.68,0.089
0.680,0.37,0.185
0.590,0.45,0.172
0.580,0.24,0.258
0.640,0.53,0.134
0.720,0.19,0.247
0.740,0.45,0.144
0.530,0.18,0.304
0.570,0.00,0.367
0.620,0.05,0.333
0.650,0.75,0.063
0.750,0.43,0.152
0.700,0.76,0.056
0.730,0.39,0.168
0.670,0.17,0.270
0.600,0.69,0.086
0.690,0.61,0.103
0.540,0.43,0.190
0.550,0.64,0.113
0.590,0.46,0.170
0.680,0.38,0.184
0.630,0.28,0.230
0.640,0.54,0.132
0.720,0.20,0.236
0.580,0.25,0.256
0.740,0.46,0.143
0.520,0.00,0.383
0.730,0.40,0.160
0.750,0.44,0.143
0.650,0.76,0.059
0.670,0.18,0.263
0.620,0.06,0.320
0.570,0.01,0.365
0.530,0.19,0.298
0.540,0.44,0.186
0.590,0.47,0.167
0.700,0.77,0.053
0.640,0.55,0.131
0.720,0.21,0.225
0.690,0.62,0.099
0.740,0.47,0.137
0.600,0.70,0.082
0.630,0.29,0.225
0.730,0.41,0.159
0.680,0.39,0.182
0.580,0.26,0.256
0.550,0.65,0.112
0.520,0.01,0.380
0.750,0.45,0.142
0.620,0.07,0.307
