#mu,eb,a_crit
0.470,0.05,0.258
0.440,0.33,0.161
0.330,0.28,0.210
0.370,0.35,0.168
0.410,0.16,0.219
0.440,0.34,0.161
0.470,0.06,0.258
0.370,0.36,0.168
0.290,0.11,0.288
0.330,0.29,0.210
0.410,0.17,0.219
0.440,0.35,0.158
0.370,0.37,0.159
0.470,0.07,0.257
0.330,0.30,0.195
0.290,0.12,0.287
0.440,0.36,0.151
0.410,0.18,0.219
0.370,0.38,0.159
0.330,0.31,0.195
0.440,0.37,0.152
0.470,0.08,0.252
0.370,0.39,0.154
0.410,0.19,0.218
0.290,0.13,0.258
0.440,0.38,0.152
0.330,0.32,0.195
0.370,0.40,0.151
0.470,0.09,0.245
0.410,0.20,0.205
0.440,0.39,0.147
0.330,0.33,0.195
0.290,0.14,0.258
0.370,0.41,0.150
0.440,0.40,0.143
0.470,0.10,0.239
0.330,0.34,0.182
0.410,0.21,0.201
0.370,0.42,0.149
0.440,0.41,0.143
0.290,0.15,0.258
0.470,0.11,0.237
0.370,0.43,0.144
0.440,0.42,0.142
0.330,0.35,0.182
0.410,0.22,0.201
0.370,0.44,0.142
0.290,0.16,0.258
0.330,0.36,0.172
0.440,0.43,0.142
0.470,0.12,0.231
0.370,0.45,0.142
0.410,0.23,0.201
0.440,0.44,0.137
0.330,0.37,0.171
0.370,0.46,0.137
0.290,0.17,0.258
0.440,0.45,0.135
0.410,0.24,0.200
0.470,0.13,0.231
0.330,0.38,0.162
0.370,0.47,0.135
0.440,0.46,0.130
0.410,0.25,0.187
0.370,0.48,0.131
0.330,0.39,0.163
0.290,0.18,0.258
0.470,0.14,0.230
0.440,0.47,0.126
0.370,0.49,0.131
0.330,0.40,0.160
0.410,0.26,0.187
0.440,0.48,0.126
0.370,0.50,0.126
0.470,0.15,0.228
0.330,0.41,0.154
0.290,0.19,0.257
0.440,0.49,0.124
0.370,0.51,0.125
0.410,0.27,0.186
0.330,0.42,0.154
0.370,0.52,0.121
0.440,0.50,0.120
0.470,0.16,0.214
0.410,0.28,0.186
0.370,0.53,0.121
0.330,0.43,0.151
0.290,0.20,0.257
0.440,0.51,0.117
0.370,0.54,0.117
0.410,0.29,0.186
0.440,0.52,0.115
0.330,0.44,0.145
0.470,0.17,0.210
0.370,0.55,0.113
0.290,0.21,0.234
0.440,0.53,0.112
0.330,0.45,0.145
0.410,0.30,0.174
0.370,0.56,0.112
0.470,0.18,0.211
0.440,0.54,0.111
0.290,0.22,0.234
0.370,0.57,0.109
0.330,0.46,0.143
0.410,0.31,0.174
0.440,0.55,0.108
0.470,0.19,0.210
0.370,0.58,0.106
0.440,0.56,0.105
0.330,0.47,0.140
0.370,0.59,0.102
0.290,0.23,0.234
0.440,0.57,0.102
0.410,0.32,0.174
0.330,0.48,0.139
0.370,0.60,0.099
0.470,0.20,0.208
0.440,0.58,0.100
0.330,0.49,0.134
0.370,0.61,0.097
0.410,0.33,0.164
0.440,0.59,0.097
0.290,0.24,0.234
0.370,0.62,0.095
0.440,0.60,0.095
0.330,0.50,0.133
0.470,0.21,0.194
0.370,0.63,0.091
0.440,0.61,0.091
0.410,0.34,0.162
0.330,0.51,0.129
0.370,0.64,0.089
0.440,0.62,0.089
0.470,0.22,0.193
0.290,0.25,0.234
0.330,0.52,0.125
0.370,0.65,0.086
0.440,0.63,0.086
0.410,0.35,0.155
0.470,0.23,0.193
0.370,0.66,0.084
0.440,0.64,0.082
0.290,0.26,0.233
0.330,0.53,0.124
0.440,0.65,0.081
0.370,0.67,0.080
0.410,0.36,0.155
0.440,0.66,0.078
0.330,0.54,0.122
0.370,0.68,0.077
0.470,0.24,0.193
0.290,0.27,0.215
0.440,0.67,0.076
0.370,0.69,0.074
0.410,0.37,0.155
0.500,0.42,0.136
0.370,0.70,0.072
0.440,0.68,0.073
0.290,0.28,0.215
0.470,0.25,0.180
0.440,0.69,0.070
0.370,0.71,0.069
0.500,0.43,0.132
0.410,0.38,0.152
0.440,0.70,0.068
0.540,0.59,0.089
0.290,0.29,0.215
0.470,0.26,0.180
0.440,0.71,0.066
0.540,0.60,0.087
0.440,0.72,0.063
0.410,0.39,0.153
0.500,0.44,0.130
0.470,0.27,0.179
0.540,0.61,0.084
0.440,0.73,0.061
0.290,0.30,0.214
0.540,0.62,0.081
0.440,0.74,0.058
0.500,0.45,0.126
0.410,0.40,0.147
0.470,0.28,0.176
0.440,0.75,0.055
0.540,0.63,0.079
0.290,0.31,0.200
0.500,0.46,0.126
0.440,0.76,0.053
0.470,0.29,0.169
0.410,0.41,0.147
0.440,0.77,0.051
0.540,0.64,0.076
0.290,0.32,0.199
0.440,0.78,0.048
0.500,0.47,0.122
0.540,0.65,0.075
0.470,0.30,0.168
0.410,0.42,0.146
0.440,0.79,0.046
0.290,0.33,0.199
0.540,0.66,0.071
0.440,0.80,0.043
0.500,0.48,0.119
0.410,0.43,0.139
0.540,0.67,0.069
0.470,0.31,0.167
0.500,0.49,0.116
0.540,0.68,0.067
0.290,0.34,0.198
0.410,0.44,0.139
0.540,0.69,0.065
0.500,0.50,0.116
0.470,0.32,0.158
0.540,0.70,0.063
0.450,0.00,0.300
0.290,0.35,0.186
0.540,0.71,0.060
0.410,0.45,0.137
0.500,0.51,0.112
0.470,0.33,0.158
0.540,0.72,0.058
0.500,0.52,0.108
0.290,0.36,0.186
0.410,0.46,0.133
0.450,0.01,0.298
0.540,0.73,0.055
0.470,0.34,0.154
0.500,0.53,0.105
0.540,0.74,0.053
0.410,0.47,0.133
0.540,0.75,0.051
0.290,0.37,0.175
0.500,0.54,0.104
0.540,0.76,0.049
0.580,0.76,0.047
0.470,0.35,0.149
0.450,0.02,0.291
0.540,0.77,0.047
0.580,0.77,0.045
0.410,0.48,0.128
0.540,0.78,0.044
0.500,0.55,0.104
0.580,0.78,0.042
0.540,0.79,0.042
0.580,0.79,0.041
0.470,0.36,0.149
0.580,0.80,0.038
0.540,0.80,0.040
0.410,0.49,0.127
0.500,0.56,0.100
0.450,0.03,0.278
0.500,0.57,0.097
0.410,0.50,0.126
0.470,0.37,0.146
0.590,0.00,0.256
0.500,0.58,0.095
0.550,0.00,0.267
0.410,0.51,0.123
0.410,0.52,0.118
0.450,0.04,0.277
0.500,0.59,0.092
0.470,0.38,0.146
0.550,0.01,0.266
0.590,0.01,0.251
0.410,0.53,0.114
0.500,0.60,0.089
0.450,0.05,0.271
0.470,0.39,0.141
0.500,0.61,0.086
0.550,0.02,0.256
0.410,0.54,0.114
0.450,0.06,0.269
0.500,0.62,0.085
0.470,0.40,0.141
0.590,0.02,0.246
0.410,0.55,0.107
0.550,0.03,0.248
0.500,0.63,0.082
0.470,0.41,0.140
0.410,0.56,0.107
0.500,0.64,0.079
0.590,0.03,0.244
0.450,0.07,0.261
0.470,0.42,0.140
0.500,0.65,0.077
0.410,0.57,0.105
0.550,0.04,0.248
0.500,0.66,0.074
0.470,0.43,0.135
0.410,0.58,0.103
0.590,0.04,0.236
0.500,0.67,0.072
0.550,0.05,0.247
0.410,0.59,0.100
0.450,0.08,0.259
0.500,0.68,0.070
0.470,0.44,0.133
0.500,0.69,0.067
0.410,0.60,0.097
0.500,0.70,0.065
0.450,0.09,0.250
0.500,0.71,0.062
0.500,0.72,0.060
0.470,0.45,0.131
0.590,0.05,0.235
0.410,0.61,0.094
0.550,0.06,0.242
0.500,0.73,0.057
0.470,0.46,0.128
0.500,0.74,0.055
0.410,0.62,0.092
0.450,0.10,0.242
0.500,0.75,0.053
0.590,0.06,0.232
0.410,0.63,0.088
0.470,0.47,0.124
0.500,0.76,0.051
0.550,0.07,0.239
0.500,0.77,0.048
0.410,0.64,0.085
0.500,0.78,0.045
0.470,0.48,0.124
0.450,0.11,0.239
0.500,0.79,0.044
0.410,0.65,0.082
0.590,0.07,0.226
0.500,0.80,0.041
0.410,0.66,0.080
0.550,0.08,0.238
0.470,0.49,0.119
0.410,0.67,0.077
0.450,0.12,0.235
0.470,0.50,0.118
0.590,0.08,0.226
0.410,0.68,0.075
0.510,0.00,0.271
0.550,0.09,0.230
0.410,0.69,0.073
0.470,0.51,0.114
0.410,0.70,0.070
0.450,0.13,0.234
0.590,0.09,0.220
0.470,0.52,0.114
0.410,0.71,0.067
0.510,0.01,0.270
0.550,0.10,0.226
0.410,0.72,0.064
0.470,0.53,0.110
0.410,0.73,0.062
0.450,0.14,0.234
0.590,0.10,0.215
0.410,0.74,0.059
0.470,0.54,0.109
0.510,0.02,0.270
0.550,0.11,0.224
0.410,0.75,0.056
0.470,0.55,0.106
0.410,0.76,0.054
0.410,0.77,0.051
0.590,0.11,0.210
0.450,0.15,0.217
0.470,0.56,0.103
0.410,0.78,0.049
0.510,0.03,0.270
0.550,0.12,0.218
0.410,0.79,0.046
0.470,0.57,0.100
0.410,0.80,0.045
0.590,0.12,0.210
0.450,0.16,0.216
0.470,0.58,0.097
0.510,0.04,0.260
0.550,0.13,0.216
0.470,0.59,0.093
0.590,0.13,0.208
0.470,0.60,0.091
0.450,0.17,0.214
0.420,0.00,0.310
0.550,0.14,0.215
0.510,0.05,0.249
0.470,0.61,0.090
0.590,0.14,0.204
0.470,0.62,0.087
0.450,0.18,0.213
0.470,0.63,0.084
0.550,0.15,0.206
0.420,0.01,0.307
0.510,0.06,0.249
0.590,0.15,0.202
0.470,0.64,0.081
0.450,0.19,0.213
0.470,0.65,0.079
0.550,0.16,0.203
0.420,0.02,0.298
0.470,0.66,0.076
0.510,0.07,0.249
0.450,0.20,0.197
0.590,0.16,0.197
0.470,0.67,0.074
0.470,0.68,0.071
0.550,0.17,0.198
0.510,0.08,0.243
0.450,0.21,0.196
0.590,0.17,0.194
0.470,0.69,0.069
0.420,0.03,0.295
0.470,0.70,0.067
0.550,0.18,0.197
0.470,0.71,0.064
0.450,0.22,0.196
0.510,0.09,0.243
0.590,0.18,0.191
0.470,0.72,0.061
0.420,0.04,0.280
0.550,0.19,0.196
0.470,0.73,0.058
0.590,0.19,0.190
0.450,0.23,0.196
0.470,0.74,0.057
0.510,0.10,0.232
0.470,0.75,0.054
0.550,0.20,0.194
0.470,0.76,0.052
0.420,0.05,0.278
0.590,0.20,0.188
0.450,0.24,0.195
0.470,0.77,0.049
0.550,0.21,0.185
0.510,0.11,0.231
0.470,0.78,0.047
0.470,0.79,0.044
0.590,0.21,0.178
0.450,0.25,0.182
0.470,0.80,0.042
0.420,0.06,0.274
0.550,0.22,0.187
0.510,0.12,0.224
0.450,0.26,0.182
0.590,0.22,0.180
0.480,0.00,0.293
0.550,0.23,0.182
0.420,0.07,0.266
0.450,0.27,0.180
0.590,0.23,0.176
0.510,0.13,0.224
0.550,0.24,0.181
0.630,0.12,0.202
0.590,0.24,0.175
0.450,0.28,0.171
0.480,0.01,0.285
0.510,0.14,0.222
0.550,0.25,0.178
0.590,0.25,0.168
0.630,0.13,0.198
0.450,0.29,0.171
0.510,0.15,0.210
0.480,0.02,0.274
0.550,0.26,0.170
0.590,0.26,0.166
0.630,0.14,0.196
0.450,0.30,0.170
0.510,0.16,0.208
0.550,0.27,0.169
0.590,0.27,0.164
0.630,0.15,0.192
0.480,0.03,0.273
0.450,0.31,0.169
0.550,0.28,0.168
0.510,0.17,0.205
0.590,0.28,0.163
0.630,0.16,0.190
0.450,0.32,0.160
0.480,0.04,0.271
0.550,0.29,0.162
0.590,0.29,0.161
0.510,0.18,0.204
0.630,0.17,0.184
0.450,0.33,0.160
0.550,0.30,0.158
0.590,0.30,0.153
0.630,0.18,0.183
0.480,0.05,0.258
0.510,0.19,0.203
0.450,0.34,0.160
0.550,0.31,0.158
0.590,0.31,0.153
0.630,0.19,0.183
0.510,0.20,0.203
0.450,0.35,0.156
0.550,0.32,0.155
0.480,0.06,0.257
0.590,0.32,0.151
0.630,0.20,0.179
0.450,0.36,0.152
0.550,0.33,0.149
0.510,0.21,0.189
0.590,0.33,0.144
0.630,0.21,0.179
0.480,0.07,0.251
0.450,0.37,0.149
0.590,0.34,0.144
0.550,0.34,0.149
0.510,0.22,0.188
0.630,0.22,0.170
0.450,0.38,0.146
0.590,0.35,0.143
0.550,0.35,0.141
0.480,0.08,0.249
0.510,0.23,0.187
0.630,0.23,0.168
0.590,0.36,0.136
0.450,0.39,0.150
0.550,0.36,0.140
0.630,0.24,0.167
0.480,0.09,0.238
0.510,0.24,0.187
0.590,0.37,0.136
0.450,0.40,0.148
0.550,0.37,0.139
0.630,0.25,0.165
0.590,0.38,0.136
0.550,0.38,0.138
0.450,0.41,0.142
0.510,0.25,0.175
0.480,0.10,0.236
0.590,0.39,0.130
0.630,0.26,0.162
0.550,0.39,0.134
0.450,0.42,0.139
0.630,0.27,0.157
0.510,0.26,0.175
0.480,0.11,0.236
0.450,0.43,0.136
0.590,0.40,0.129
0.550,0.40,0.133
0.630,0.28,0.156
0.510,0.27,0.173
0.590,0.41,0.129
0.480,0.12,0.233
0.550,0.41,0.132
0.450,0.44,0.136
0.630,0.29,0.154
0.550,0.42,0.127
0.590,0.42,0.123
0.510,0.28,0.172
0.450,0.45,0.131
0.630,0.30,0.148
0.590,0.43,0.123
0.480,0.13,0.228
0.550,0.43,0.127
0.450,0.46,0.130
0.510,0.29,0.163
0.630,0.31,0.147
0.590,0.44,0.120
0.550,0.44,0.127
0.450,0.47,0.127
0.480,0.14,0.229
0.630,0.32,0.145
0.590,0.45,0.117
0.510,0.30,0.164
0.550,0.45,0.121
0.450,0.48,0.124
0.590,0.46,0.117
0.630,0.33,0.139
0.550,0.46,0.118
0.510,0.31,0.163
0.450,0.49,0.124
0.480,0.15,0.214
0.590,0.47,0.112
0.630,0.34,0.139
0.550,0.47,0.116
0.450,0.50,0.120
0.510,0.32,0.161
0.630,0.35,0.137
0.590,0.48,0.109
0.550,0.48,0.114
0.480,0.16,0.212
0.450,0.51,0.118
0.510,0.33,0.153
0.590,0.49,0.107
0.630,0.36,0.132
0.550,0.49,0.112
0.450,0.52,0.115
0.590,0.50,0.108
0.480,0.17,0.209
0.630,0.37,0.131
0.550,0.50,0.110
0.510,0.34,0.153
0.450,0.53,0.111
0.590,0.51,0.104
0.550,0.51,0.107
0.630,0.38,0.131
0.450,0.54,0.108
0.590,0.52,0.101
0.510,0.35,0.150
0.480,0.18,0.209
0.550,0.52,0.106
0.450,0.55,0.107
0.630,0.39,0.124
0.590,0.53,0.097
0.510,0.36,0.145
0.450,0.56,0.104
0.550,0.53,0.103
0.630,0.40,0.124
0.590,0.54,0.097
0.480,0.19,0.208
0.450,0.57,0.101
0.550,0.54,0.100
0.590,0.55,0.094
0.510,0.37,0.144
0.630,0.41,0.123
0.550,0.55,0.097
0.450,0.58,0.101
0.590,0.56,0.092
0.630,0.42,0.123
0.480,0.20,0.203
0.510,0.38,0.144
0.550,0.56,0.094
0.450,0.59,0.095
0.590,0.57,0.089
0.630,0.43,0.118
0.550,0.57,0.093
0.590,0.58,0.086
0.450,0.60,0.095
0.510,0.39,0.137
0.590,0.59,0.086
0.480,0.21,0.192
0.550,0.58,0.091
0.630,0.44,0.113
0.450,0.61,0.090
0.550,0.59,0.089
0.510,0.40,0.137
0.590,0.60,0.082
0.450,0.62,0.088
0.630,0.45,0.113
0.550,0.60,0.085
0.590,0.61,0.080
0.480,0.22,0.192
0.450,0.63,0.086
0.510,0.41,0.133
0.630,0.46,0.113
0.590,0.62,0.078
0.550,0.61,0.084
0.450,0.64,0.083
0.550,0.62,0.080
0.590,0.63,0.076
0.480,0.23,0.191
0.510,0.42,0.137
0.630,0.47,0.108
0.450,0.65,0.080
0.590,0.64,0.072
0.550,0.63,0.078
0.450,0.66,0.078
0.630,0.48,0.108
0.510,0.43,0.131
0.590,0.65,0.071
0.550,0.64,0.076
0.480,0.24,0.191
0.450,0.67,0.075
0.630,0.49,0.103
0.590,0.66,0.069
0.550,0.65,0.073
0.510,0.44,0.131
0.590,0.67,0.067
0.450,0.68,0.072
0.630,0.50,0.102
0.550,0.66,0.070
0.450,0.69,0.070
0.590,0.68,0.064
0.480,0.25,0.186
0.510,0.45,0.128
0.550,0.67,0.068
0.630,0.51,0.100
0.590,0.69,0.061
0.450,0.70,0.067
0.550,0.68,0.067
0.510,0.46,0.124
0.590,0.70,0.059
0.450,0.71,0.065
0.630,0.52,0.096
0.550,0.69,0.065
0.480,0.26,0.179
0.450,0.72,0.063
0.590,0.71,0.057
0.510,0.47,0.120
0.550,0.70,0.062
0.630,0.53,0.095
0.450,0.73,0.060
0.590,0.72,0.055
0.550,0.71,0.059
0.450,0.74,0.058
0.590,0.73,0.053
0.630,0.54,0.093
0.480,0.27,0.177
0.510,0.48,0.120
0.550,0.72,0.057
0.450,0.75,0.055
0.590,0.74,0.050
0.630,0.55,0.091
0.550,0.73,0.055
0.510,0.49,0.115
0.450,0.76,0.053
0.590,0.75,0.049
0.550,0.74,0.052
0.590,0.76,0.046
0.450,0.77,0.050
0.630,0.56,0.088
0.480,0.28,0.175
0.550,0.75,0.051
0.510,0.50,0.114
0.590,0.77,0.045
0.450,0.78,0.048
0.550,0.76,0.048
0.630,0.57,0.085
0.450,0.79,0.045
0.590,0.78,0.042
0.510,0.51,0.111
0.550,0.77,0.046
0.590,0.79,0.040
0.450,0.80,0.043
0.480,0.29,0.169
0.630,0.58,0.083
0.550,0.78,0.044
0.590,0.80,0.038
0.510,0.52,0.110
0.550,0.79,0.042
0.630,0.59,0.081
0.550,0.80,0.040
0.480,0.30,0.166
0.630,0.60,0.079
0.510,0.53,0.107
0.600,0.00,0.251
0.630,0.61,0.077
0.460,0.00,0.297
0.510,0.54,0.102
0.480,0.31,0.163
0.630,0.62,0.075
0.560,0.00,0.267
0.630,0.63,0.073
0.510,0.55,0.102
0.600,0.01,0.248
0.630,0.64,0.070
0.480,0.32,0.162
0.510,0.56,0.099
0.460,0.01,0.294
0.630,0.65,0.067
0.560,0.01,0.264
0.510,0.57,0.097
0.630,0.66,0.066
0.480,0.33,0.157
0.600,0.02,0.244
0.510,0.58,0.094
0.630,0.67,0.064
0.460,0.02,0.280
0.630,0.68,0.062
0.510,0.59,0.091
0.480,0.34,0.156
0.630,0.69,0.059
0.560,0.02,0.257
0.510,0.60,0.089
0.600,0.03,0.234
0.630,0.70,0.057
0.510,0.61,0.086
0.460,0.03,0.276
0.630,0.71,0.055
0.480,0.35,0.153
0.630,0.72,0.052
0.510,0.62,0.084
0.560,0.03,0.249
0.600,0.04,0.234
0.630,0.73,0.051
0.510,0.63,0.081
0.630,0.74,0.049
0.480,0.36,0.148
0.630,0.75,0.046
0.510,0.64,0.079
0.460,0.04,0.274
0.560,0.04,0.247
0.630,0.76,0.044
0.600,0.05,0.231
0.510,0.65,0.076
0.630,0.77,0.043
0.480,0.37,0.148
0.630,0.78,0.041
0.510,0.66,0.074
0.630,0.79,0.039
0.630,0.80,0.037
0.480,0.38,0.147
0.560,0.05,0.242
0.510,0.67,0.071
0.600,0.06,0.229
0.460,0.05,0.272
0.510,0.68,0.068
0.480,0.39,0.140
0.510,0.69,0.066
0.640,0.00,0.236
0.560,0.06,0.238
0.600,0.07,0.228
0.510,0.70,0.064
0.460,0.06,0.259
0.480,0.40,0.140
0.510,0.71,0.062
0.510,0.72,0.059
0.640,0.01,0.235
0.560,0.07,0.238
0.600,0.08,0.220
0.480,0.41,0.140
0.510,0.73,0.057
0.460,0.07,0.258
0.510,0.74,0.055
0.510,0.75,0.051
0.480,0.42,0.140
0.640,0.02,0.227
0.560,0.08,0.236
0.510,0.76,0.050
0.600,0.09,0.218
0.510,0.77,0.048
0.460,0.08,0.258
0.510,0.78,0.045
0.480,0.43,0.132
0.510,0.79,0.044
0.640,0.03,0.221
0.560,0.09,0.230
0.600,0.10,0.217
0.510,0.80,0.041
0.480,0.44,0.133
0.460,0.09,0.240
0.640,0.04,0.220
0.560,0.10,0.224
0.480,0.45,0.128
0.600,0.11,0.211
0.520,0.00,0.268
0.480,0.46,0.127
0.460,0.10,0.240
0.640,0.05,0.219
0.560,0.11,0.218
0.600,0.12,0.206
0.480,0.47,0.122
0.520,0.01,0.269
0.460,0.11,0.240
0.640,0.06,0.219
0.560,0.12,0.215
0.600,0.13,0.206
0.480,0.48,0.122
0.520,0.02,0.269
0.480,0.49,0.120
0.640,0.07,0.213
0.460,0.12,0.233
0.560,0.13,0.214
0.600,0.14,0.203
0.480,0.50,0.117
0.520,0.03,0.265
0.640,0.08,0.213
0.480,0.51,0.113
0.600,0.15,0.197
0.560,0.14,0.211
0.460,0.13,0.232
0.480,0.52,0.112
0.640,0.09,0.207
0.520,0.04,0.255
0.600,0.16,0.196
0.560,0.15,0.205
0.460,0.14,0.231
0.480,0.53,0.108
0.480,0.54,0.106
0.640,0.10,0.201
0.600,0.17,0.192
0.560,0.16,0.201
0.520,0.05,0.249
0.460,0.15,0.218
0.480,0.55,0.105
0.600,0.18,0.189
0.640,0.11,0.200
0.560,0.17,0.197
0.480,0.56,0.102
0.520,0.06,0.248
0.460,0.16,0.213
0.480,0.57,0.099
0.560,0.18,0.196
0.600,0.19,0.187
0.640,0.12,0.200
0.480,0.58,0.096
0.520,0.07,0.247
0.460,0.17,0.212
0.480,0.59,0.092
0.600,0.20,0.185
0.640,0.13,0.196
0.560,0.19,0.195
0.480,0.60,0.091
0.460,0.18,0.212
0.520,0.08,0.242
0.480,0.61,0.088
0.640,0.14,0.195
0.560,0.20,0.192
0.600,0.21,0.180
0.480,0.62,0.086
0.600,0.22,0.174
0.460,0.19,0.211
0.480,0.63,0.084
0.640,0.15,0.192
0.560,0.21,0.185
0.520,0.09,0.234
0.480,0.64,0.082
0.480,0.65,0.077
0.600,0.23,0.174
0.640,0.16,0.187
0.560,0.22,0.181
0.520,0.10,0.231
0.460,0.20,0.205
0.480,0.66,0.077
0.560,0.23,0.180
0.480,0.67,0.073
0.600,0.24,0.173
0.640,0.17,0.183
0.520,0.11,0.228
0.480,0.68,0.071
0.460,0.21,0.195
0.560,0.24,0.180
0.480,0.69,0.069
0.600,0.25,0.167
0.640,0.18,0.182
0.520,0.12,0.226
0.480,0.70,0.066
0.480,0.71,0.063
0.560,0.25,0.178
0.460,0.22,0.195
0.600,0.26,0.163
0.640,0.19,0.179
0.480,0.72,0.061
0.520,0.13,0.222
0.480,0.73,0.058
0.560,0.26,0.169
0.460,0.23,0.194
0.600,0.27,0.162
0.480,0.74,0.057
0.640,0.20,0.177
0.480,0.75,0.054
0.520,0.14,0.219
0.560,0.27,0.167
0.480,0.76,0.051
0.600,0.28,0.162
0.640,0.21,0.177
0.460,0.24,0.194
0.480,0.77,0.049
0.480,0.78,0.047
0.600,0.29,0.161
0.560,0.28,0.167
0.480,0.79,0.044
0.520,0.15,0.215
0.640,0.22,0.169
0.670,0.29,0.147
0.480,0.80,0.042
0.600,0.30,0.152
0.670,0.30,0.144
0.560,0.29,0.160
0.640,0.23,0.168
0.520,0.16,0.207
0.600,0.31,0.151
0.490,0.00,0.292
0.670,0.31,0.141
0.640,0.24,0.164
0.560,0.30,0.157
0.520,0.17,0.203
0.600,0.32,0.149
0.670,0.32,0.141
0.640,0.25,0.163
0.560,0.31,0.157
0.490,0.01,0.273
0.600,0.33,0.143
0.670,0.33,0.135
0.520,0.18,0.202
0.640,0.26,0.156
0.560,0.32,0.154
0.600,0.34,0.142
0.670,0.34,0.133
0.490,0.02,0.272
0.640,0.27,0.156
0.520,0.19,0.202
0.560,0.33,0.147
0.670,0.35,0.133
0.600,0.35,0.142
0.640,0.28,0.155
0.670,0.36,0.127
0.560,0.34,0.146
0.600,0.36,0.135
0.520,0.20,0.201
0.490,0.03,0.272
0.640,0.29,0.151
0.670,0.37,0.126
0.560,0.35,0.147
0.600,0.37,0.134
0.520,0.21,0.188
0.640,0.30,0.148
0.670,0.38,0.126
0.490,0.04,0.269
0.600,0.38,0.132
0.560,0.36,0.139
0.640,0.31,0.146
0.520,0.22,0.186
0.670,0.39,0.123
0.560,0.37,0.140
0.600,0.39,0.129
0.640,0.32,0.144
0.670,0.40,0.119
0.490,0.05,0.257
0.520,0.23,0.186
0.560,0.38,0.137
0.600,0.40,0.128
0.670,0.41,0.118
0.640,0.33,0.140
0.560,0.39,0.137
0.600,0.41,0.127
0.520,0.24,0.186
0.670,0.42,0.114
0.640,0.34,0.137
0.490,0.06,0.256
0.560,0.40,0.129
0.600,0.42,0.122
0.670,0.43,0.114
0.520,0.25,0.183
0.640,0.35,0.137
0.560,0.41,0.132
0.600,0.43,0.122
0.670,0.44,0.110
0.490,0.07,0.253
0.640,0.36,0.132
0.520,0.26,0.173
0.560,0.42,0.126
0.670,0.45,0.108
0.600,0.44,0.120
0.640,0.37,0.130
0.670,0.46,0.105
0.600,0.45,0.115
0.560,0.43,0.126
0.520,0.27,0.173
0.490,0.08,0.251
0.640,0.38,0.130
0.670,0.47,0.103
0.600,0.46,0.114
0.560,0.44,0.125
0.640,0.39,0.123
0.520,0.28,0.170
0.670,0.48,0.100
0.560,0.45,0.121
0.600,0.47,0.111
0.640,0.40,0.123
0.490,0.09,0.245
0.670,0.49,0.100
0.600,0.48,0.111
0.520,0.29,0.162
0.560,0.46,0.119
0.640,0.41,0.122
0.670,0.50,0.098
0.600,0.49,0.107
0.640,0.42,0.117
0.520,0.30,0.162
0.560,0.47,0.115
0.670,0.51,0.096
0.490,0.10,0.236
0.600,0.50,0.107
0.640,0.43,0.116
0.560,0.48,0.115
0.670,0.52,0.093
0.520,0.31,0.161
0.600,0.51,0.103
0.560,0.49,0.111
0.670,0.53,0.090
0.640,0.44,0.117
0.600,0.52,0.100
0.490,0.11,0.231
0.520,0.32,0.161
0.670,0.54,0.089
0.560,0.50,0.109
0.640,0.45,0.112
0.600,0.53,0.097
0.670,0.55,0.087
0.600,0.54,0.096
0.560,0.51,0.106
0.640,0.46,0.112
0.520,0.33,0.152
0.670,0.56,0.084
0.490,0.12,0.228
0.560,0.52,0.105
0.600,0.55,0.093
0.670,0.57,0.082
0.640,0.47,0.107
0.520,0.34,0.152
0.600,0.56,0.090
0.560,0.53,0.103
0.670,0.58,0.080
0.640,0.48,0.107
0.490,0.13,0.227
0.600,0.57,0.088
0.520,0.35,0.146
0.670,0.59,0.078
0.560,0.54,0.099
0.640,0.49,0.102
0.670,0.60,0.077
0.600,0.58,0.087
0.640,0.50,0.102
0.560,0.55,0.096
0.520,0.36,0.144
0.490,0.14,0.225
0.670,0.61,0.074
0.600,0.59,0.085
0.560,0.56,0.094
0.640,0.51,0.098
0.670,0.62,0.070
0.600,0.60,0.081
0.520,0.37,0.144
0.670,0.63,0.069
0.560,0.57,0.093
0.640,0.52,0.096
0.600,0.61,0.079
0.490,0.15,0.223
0.670,0.64,0.067
0.560,0.58,0.089
0.640,0.53,0.093
0.520,0.38,0.143
0.600,0.62,0.077
0.670,0.65,0.065
0.640,0.54,0.092
0.600,0.63,0.074
0.560,0.59,0.088
0.670,0.66,0.063
0.670,0.67,0.061
0.490,0.16,0.209
0.520,0.39,0.136
0.560,0.60,0.085
0.600,0.64,0.072
0.640,0.55,0.090
0.670,0.68,0.059
0.560,0.61,0.083
0.640,0.56,0.087
0.600,0.65,0.070
0.670,0.69,0.056
0.520,0.40,0.136
0.490,0.17,0.209
0.600,0.66,0.068
0.670,0.70,0.055
0.560,0.62,0.079
0.640,0.57,0.086
0.600,0.67,0.065
0.670,0.71,0.052
0.520,0.41,0.136
0.560,0.63,0.078
0.640,0.58,0.082
0.600,0.68,0.064
0.670,0.72,0.051
0.560,0.64,0.074
0.640,0.59,0.080
0.600,0.69,0.061
0.670,0.73,0.049
0.490,0.18,0.207
0.560,0.65,0.073
0.520,0.42,0.131
0.670,0.74,0.046
0.600,0.70,0.059
0.640,0.60,0.078
0.670,0.75,0.045
0.560,0.66,0.071
0.600,0.71,0.057
0.670,0.76,0.043
0.640,0.61,0.076
0.600,0.72,0.055
